,id,name,id,team_id,league,division,year,wins,runs_scored,home_runs,batting_avg,ops,avg_age
1393,16,Milwaukee Brewers,1394,16,NL,Central,2011,96,721,185,0.261,0.75,28.9
1394,16,Milwaukee Brewers,1395,16,NL,Central,2010,77,750,182,0.262,0.759,27.8
1395,16,Milwaukee Brewers,1396,16,NL,Central,2009,80,785,182,0.263,0.767,29.3
1396,16,Milwaukee Brewers,1397,16,NL,Central,2008,90,750,198,0.253,0.757,28.7
1397,16,Milwaukee Brewers,1398,16,NL,Central,2007,83,801,231,0.262,0.785,27.7
1398,16,Milwaukee Brewers,1399,16,NL,Central,2006,75,730,180,0.258,0.747,28.8
1399,16,Milwaukee Brewers,1400,16,NL,Central,2005,81,726,175,0.259,0.754,28.4
1400,16,Milwaukee Brewers,1401,16,NL,Central,2004,67,634,135,0.248,0.708,28.5
1401,16,Milwaukee Brewers,1402,16,NL,Central,2003,68,714,196,0.256,0.748,29.8
1402,16,Milwaukee Brewers,1403,16,NL,Central,2002,56,627,139,0.253,0.711,29.9
1403,16,Milwaukee Brewers,1404,16,NL,Central,2001,68,740,209,0.251,0.745,29.4
1404,16,Milwaukee Brewers,1405,16,NL,Central,2000,73,740,177,0.246,0.729,28.8
1405,16,Milwaukee Brewers,1406,16,NL,Central,1999,74,815,165,0.273,0.779,28.1
1406,16,Milwaukee Brewers,1407,16,NL,Central,1998,74,707,152,0.26,0.726,28.3
1407,16,Milwaukee Brewers,1408,16,AL,Central,1997,78,681,135,0.26,0.723,28.0
1408,16,Milwaukee Brewers,1409,16,AL,Central,1996,80,894,178,0.279,0.794,27.8
1409,16,Milwaukee Brewers,1410,16,AL,Central,1995,65,740,128,0.266,0.745,27.9
1410,16,Milwaukee Brewers,1411,16,AL,Central,1994,53,547,99,0.263,0.742,27.9
1411,16,Milwaukee Brewers,1412,16,AL,East,1993,69,733,125,0.258,0.706,28.5
1412,16,Milwaukee Brewers,1413,16,AL,East,1992,92,740,82,0.268,0.705,29.7
1413,16,Milwaukee Brewers,1414,16,AL,East,1991,83,799,116,0.271,0.732,30.3
1414,16,Milwaukee Brewers,1415,16,AL,East,1990,74,732,128,0.256,0.704,29.5
1415,16,Milwaukee Brewers,1416,16,AL,East,1989,81,707,126,0.259,0.701,28.5
1416,16,Milwaukee Brewers,1417,16,AL,East,1988,87,682,113,0.257,0.689,28.4
1417,16,Milwaukee Brewers,1418,16,AL,East,1987,91,862,163,0.276,0.774,27.5
1418,16,Milwaukee Brewers,1419,16,AL,East,1986,77,667,127,0.255,0.707,29.2
1419,16,Milwaukee Brewers,1420,16,AL,East,1985,71,690,101,0.263,0.698,29.9
1420,16,Milwaukee Brewers,1421,16,AL,East,1984,67,641,96,0.262,0.686,29.7
1421,16,Milwaukee Brewers,1422,16,AL,East,1983,87,764,132,0.277,0.751,29.7
1422,16,Milwaukee Brewers,1423,16,AL,East,1982,95,891,216,0.279,0.789,29.5
1423,16,Milwaukee Brewers,1424,16,AL,East,1981,62,493,96,0.257,0.704,28.8
1424,16,Milwaukee Brewers,1425,16,AL,East,1980,86,811,203,0.275,0.777,28.0
1425,16,Milwaukee Brewers,1426,16,AL,East,1979,95,807,185,0.28,0.793,27.6
1426,16,Milwaukee Brewers,1427,16,AL,East,1978,93,804,173,0.276,0.771,27.4
1427,16,Milwaukee Brewers,1428,16,AL,East,1977,67,639,125,0.258,0.703,27.2
1428,16,Milwaukee Brewers,1429,16,AL,East,1976,66,570,88,0.246,0.651,27.1
1429,16,Milwaukee Brewers,1430,16,AL,East,1975,68,675,146,0.25,0.709,27.0
1430,16,Milwaukee Brewers,1431,16,AL,East,1974,76,647,120,0.244,0.678,26.6
1431,16,Milwaukee Brewers,1432,16,AL,East,1973,74,708,145,0.253,0.713,25.7
1432,16,Milwaukee Brewers,1433,16,AL,East,1972,65,493,88,0.235,0.629,26.6
1433,16,Milwaukee Brewers,1434,16,AL,West,1971,69,534,104,0.229,0.633,27.1
1434,16,Milwaukee Brewers,1435,16,AL,West,1970,65,613,126,0.242,0.678,29.2
1435,16,Milwaukee Brewers,1436,16,AL,West,1969,64,639,125,0.234,0.662,28.0
1436,17,Minnesota Twins,1437,17,AL,Central,2018,78,738,166,0.25,0.723,28.2
1437,17,Minnesota Twins,1438,17,AL,Central,2017,85,815,206,0.26,0.768,27.1
1438,17,Minnesota Twins,1439,17,AL,Central,2016,59,722,200,0.251,0.738,26.9
1439,17,Minnesota Twins,1440,17,AL,Central,2015,83,696,156,0.247,0.704,28.3
1440,17,Minnesota Twins,1441,17,AL,Central,2014,70,715,128,0.254,0.713,27.5
1441,17,Minnesota Twins,1442,17,AL,Central,2013,66,614,151,0.242,0.692,28.3
1442,17,Minnesota Twins,1443,17,AL,Central,2012,66,701,131,0.26,0.715,28.9
1443,17,Minnesota Twins,1444,17,AL,Central,2011,63,619,103,0.247,0.666,27.5
1444,17,Minnesota Twins,1445,17,AL,Central,2010,94,781,142,0.273,0.762,28.4
1445,17,Minnesota Twins,1446,17,AL,Central,2009,87,817,172,0.274,0.774,27.6
1446,17,Minnesota Twins,1447,17,AL,Central,2008,88,829,111,0.279,0.748,26.2
1447,17,Minnesota Twins,1448,17,AL,Central,2007,79,718,118,0.264,0.721,28.4
1448,17,Minnesota Twins,1449,17,AL,Central,2006,96,801,143,0.287,0.771,28.3
1449,17,Minnesota Twins,1450,17,AL,Central,2005,83,688,134,0.259,0.714,27.6
1450,17,Minnesota Twins,1451,17,AL,Central,2004,92,780,191,0.266,0.763,27.8
1451,17,Minnesota Twins,1452,17,AL,Central,2003,90,801,155,0.277,0.772,27.2
1452,17,Minnesota Twins,1453,17,AL,Central,2002,94,768,167,0.272,0.769,26.6
1453,17,Minnesota Twins,1454,17,AL,Central,2001,85,771,164,0.272,0.77,26.2
1454,17,Minnesota Twins,1455,17,AL,Central,2000,69,748,116,0.27,0.744,26.5
1455,17,Minnesota Twins,1456,17,AL,Central,1999,63,686,105,0.264,0.712,26.8
1456,17,Minnesota Twins,1457,17,AL,Central,1998,70,734,115,0.266,0.717,29.9
1457,17,Minnesota Twins,1458,17,AL,Central,1997,68,772,132,0.27,0.741,29.2
1458,17,Minnesota Twins,1459,17,AL,Central,1996,78,877,118,0.288,0.782,28.6
1459,17,Minnesota Twins,1460,17,AL,Central,1995,56,703,120,0.279,0.765,27.4
1460,17,Minnesota Twins,1461,17,AL,Central,1994,53,594,103,0.276,0.767,28.9
1461,17,Minnesota Twins,1462,17,AL,West,1993,71,693,121,0.264,0.713,29.7
1462,17,Minnesota Twins,1463,17,AL,West,1992,90,747,104,0.277,0.733,28.7
1463,17,Minnesota Twins,1464,17,AL,West,1991,95,776,140,0.28,0.764,29.1
1464,17,Minnesota Twins,1465,17,AL,West,1990,74,666,100,0.265,0.708,29.5
1465,17,Minnesota Twins,1466,17,AL,West,1989,80,740,117,0.276,0.736,29.4
1466,17,Minnesota Twins,1467,17,AL,West,1988,91,759,151,0.274,0.761,28.4
1467,17,Minnesota Twins,1468,17,AL,West,1987,85,786,196,0.261,0.758,27.6
1468,17,Minnesota Twins,1469,17,AL,West,1986,71,741,196,0.261,0.753,26.8
1469,17,Minnesota Twins,1470,17,AL,West,1985,77,705,141,0.264,0.733,26.3
1470,17,Minnesota Twins,1471,17,AL,West,1984,81,673,114,0.265,0.703,25.7
1471,17,Minnesota Twins,1472,17,AL,West,1983,70,709,141,0.261,0.72,25.9
1472,17,Minnesota Twins,1473,17,AL,West,1982,60,657,148,0.257,0.711,25.2
1473,17,Minnesota Twins,1474,17,AL,West,1981,41,378,47,0.24,0.632,26.8
1474,17,Minnesota Twins,1475,17,AL,West,1980,77,670,99,0.265,0.7,26.5
1475,17,Minnesota Twins,1476,17,AL,West,1979,82,764,112,0.278,0.743,26.1
1476,17,Minnesota Twins,1477,17,AL,West,1978,73,666,82,0.267,0.714,26.9
1477,17,Minnesota Twins,1478,17,AL,West,1977,84,867,123,0.282,0.765,26.6
1478,17,Minnesota Twins,1479,17,AL,West,1976,85,743,81,0.274,0.716,26.5
1479,17,Minnesota Twins,1480,17,AL,West,1975,76,724,121,0.271,0.727,27.6
1480,17,Minnesota Twins,1481,17,AL,West,1974,82,673,111,0.272,0.714,28.2
1481,17,Minnesota Twins,1482,17,AL,West,1973,81,738,120,0.27,0.735,28.0
1482,17,Minnesota Twins,1483,17,AL,West,1972,77,537,93,0.244,0.654,27.4
1483,17,Minnesota Twins,1484,17,AL,West,1971,74,654,116,0.26,0.695,28.5
1484,17,Minnesota Twins,1485,17,AL,West,1970,98,744,153,0.262,0.73,28.6
1485,17,Minnesota Twins,1486,17,AL,West,1969,97,790,163,0.268,0.748,28.9
1486,17,Minnesota Twins,1487,17,AL,AL,1968,79,562,105,0.237,0.649,28.2
1487,17,Minnesota Twins,1488,17,AL,AL,1967,91,671,131,0.24,0.678,28.0
1488,17,Minnesota Twins,1489,17,AL,AL,1966,89,663,144,0.249,0.698,27.8
1489,17,Minnesota Twins,1490,17,AL,AL,1965,102,774,150,0.254,0.722,27.4
1490,17,Minnesota Twins,1491,17,AL,AL,1964,79,737,221,0.252,0.749,26.9
1491,17,Minnesota Twins,1492,17,AL,AL,1963,91,767,225,0.255,0.754,27.2
1492,17,Minnesota Twins,1493,17,AL,AL,1962,91,798,185,0.26,0.75,26.6
1493,17,Minnesota Twins,1494,17,AL,AL,1961,70,707,167,0.25,0.722,27.6
1494,17,Minnesota Twins,1495,17,AL,AL,1960,73,672,147,0.244,0.708,27.3
1495,17,Minnesota Twins,1496,17,AL,AL,1959,63,619,163,0.237,0.688,27.0
1496,17,Minnesota Twins,1497,17,AL,AL,1958,61,553,121,0.24,0.664,28.2
1497,17,Minnesota Twins,1498,17,AL,AL,1957,55,603,111,0.244,0.679,28.4
1498,17,Minnesota Twins,1499,17,AL,AL,1956,59,652,112,0.25,0.717,26.8
1499,17,Minnesota Twins,1500,17,AL,AL,1955,53,598,80,0.248,0.672,27.4
1500,17,Minnesota Twins,1501,17,AL,AL,1954,66,632,81,0.246,0.68,28.4
1501,17,Minnesota Twins,1502,17,AL,AL,1953,76,687,69,0.263,0.711,28.6
1502,17,Minnesota Twins,1503,17,AL,AL,1952,78,598,50,0.239,0.643,28.5
1503,17,Minnesota Twins,1504,17,AL,AL,1951,62,672,54,0.263,0.691,28.7
1504,17,Minnesota Twins,1505,17,AL,AL,1950,67,690,76,0.26,0.707,28.5
1505,17,Minnesota Twins,1506,17,AL,AL,1949,50,584,81,0.254,0.688,28.6
1506,17,Minnesota Twins,1507,17,AL,AL,1948,56,578,31,0.244,0.652,28.5
1507,17,Minnesota Twins,1508,17,AL,AL,1947,64,496,42,0.241,0.634,29.4
1508,17,Minnesota Twins,1509,17,AL,AL,1946,76,608,60,0.26,0.694,29.6
1509,17,Minnesota Twins,1510,17,AL,AL,1945,87,622,27,0.258,0.664,31.3
1510,17,Minnesota Twins,1511,17,AL,AL,1944,64,592,33,0.261,0.654,30.4
1511,17,Minnesota Twins,1512,17,AL,AL,1943,84,666,47,0.254,0.682,27.6
1512,17,Minnesota Twins,1513,17,AL,AL,1942,62,653,40,0.258,0.674,26.6
1513,17,Minnesota Twins,1514,17,AL,AL,1941,70,728,52,0.272,0.707,27.1
1514,17,Minnesota Twins,1515,17,AL,AL,1940,64,665,52,0.271,0.706,26.8
1515,17,Minnesota Twins,1516,17,AL,AL,1939,65,702,44,0.278,0.725,26.5
1516,17,Minnesota Twins,1517,17,AL,AL,1938,75,814,85,0.293,0.778,28.6
1517,17,Minnesota Twins,1518,17,AL,AL,1937,73,757,47,0.279,0.73,28.0
1518,17,Minnesota Twins,1519,17,AL,AL,1936,82,889,62,0.295,0.779,28.0
1519,17,Minnesota Twins,1520,17,AL,AL,1935,67,823,32,0.285,0.739,28.5
1520,17,Minnesota Twins,1521,17,AL,AL,1934,66,729,51,0.278,0.731,29.8
1521,17,Minnesota Twins,1522,17,AL,AL,1933,99,850,60,0.287,0.754,30.2
1522,17,Minnesota Twins,1523,17,AL,AL,1932,93,840,61,0.284,0.755,30.0
1523,17,Minnesota Twins,1524,17,AL,AL,1931,92,843,49,0.285,0.745,28.9
1524,17,Minnesota Twins,1525,17,AL,AL,1930,94,892,57,0.302,0.795,29.2
1525,17,Minnesota Twins,1526,17,AL,AL,1929,71,730,48,0.276,0.723,28.2
1526,17,Minnesota Twins,1527,17,AL,AL,1928,75,718,40,0.284,0.74,28.6
1527,17,Minnesota Twins,1528,17,AL,AL,1927,85,782,29,0.287,0.737,29.9
1528,17,Minnesota Twins,1529,17,AL,AL,1926,81,802,43,0.292,0.765,29.3
1529,17,Minnesota Twins,1530,17,AL,AL,1925,96,829,56,0.303,0.783,29.8
1530,17,Minnesota Twins,1531,17,AL,AL,1924,92,755,22,0.294,0.749,28.6
1531,17,Minnesota Twins,1532,17,AL,AL,1923,75,720,26,0.274,0.713,28.1
1532,17,Minnesota Twins,1533,17,AL,AL,1922,69,650,45,0.268,0.702,28.4
1533,17,Minnesota Twins,1534,17,AL,AL,1921,80,704,42,0.277,0.725,28.3
1534,17,Minnesota Twins,1535,17,AL,AL,1920,68,723,36,0.291,0.737,27.1
1535,17,Minnesota Twins,1536,17,AL,AL,1919,56,533,24,0.26,0.664,27.2
1536,17,Minnesota Twins,1537,17,AL,AL,1918,72,461,4,0.256,0.634,28.9
1537,17,Minnesota Twins,1538,17,AL,AL,1917,74,544,4,0.241,0.617,26.5
1538,17,Minnesota Twins,1539,17,AL,AL,1916,76,536,12,0.242,0.626,27.2
1539,17,Minnesota Twins,1540,17,AL,AL,1915,85,569,12,0.244,0.625,26.8
1540,17,Minnesota Twins,1541,17,AL,AL,1914,81,572,18,0.244,0.634,26.8
1541,17,Minnesota Twins,1542,17,AL,AL,1913,90,596,19,0.252,0.644,26.4
1542,17,Minnesota Twins,1543,17,AL,AL,1912,91,699,20,0.256,0.665,25.9
1543,17,Minnesota Twins,1544,17,AL,AL,1911,64,624,16,0.258,0.651,28.0
1544,17,Minnesota Twins,1545,17,AL,AL,1910,66,501,9,0.236,0.598,27.9
1545,17,Minnesota Twins,1546,17,AL,AL,1909,42,380,9,0.223,0.551,28.1
1546,17,Minnesota Twins,1547,17,AL,AL,1908,67,479,8,0.235,0.588,28.7
1547,17,Minnesota Twins,1548,17,AL,AL,1907,49,506,12,0.243,0.603,29.4
1548,17,Minnesota Twins,1549,17,AL,AL,1906,55,519,26,0.238,0.598,29.6
1549,17,Minnesota Twins,1550,17,AL,AL,1905,64,559,22,0.224,0.577,27.3
1550,17,Minnesota Twins,1551,17,AL,AL,1904,38,437,10,0.227,0.564,27.9
1551,17,Minnesota Twins,1552,17,AL,AL,1903,43,437,17,0.231,0.588,29.1
1552,17,Minnesota Twins,1553,17,AL,AL,1902,61,707,47,0.283,0.73,30.5
1553,17,Minnesota Twins,1554,17,AL,AL,1901,61,682,33,0.269,0.69,28.5
1554,18,New York Mets,1555,18,NL,East,2018,77,676,170,0.234,0.701,28.4
1555,18,New York Mets,1556,18,NL,East,2017,70,735,224,0.25,0.755,28.9
1556,18,New York Mets,1557,18,NL,East,2016,87,671,218,0.246,0.733,29.5
1557,18,New York Mets,1558,18,NL,East,2015,90,683,177,0.244,0.712,28.6
1558,18,New York Mets,1559,18,NL,East,2014,79,629,125,0.239,0.673,28.4
1559,18,New York Mets,1560,18,NL,East,2013,74,619,130,0.237,0.672,28.3
1560,18,New York Mets,1561,18,NL,East,2012,74,650,139,0.249,0.701,27.9
1561,18,New York Mets,1562,18,NL,East,2011,77,718,108,0.264,0.725,28.0
1562,18,New York Mets,1563,18,NL,East,2010,79,656,128,0.249,0.697,28.4
1563,18,New York Mets,1564,18,NL,East,2009,70,671,95,0.27,0.729,29.5
1564,18,New York Mets,1565,18,NL,East,2008,89,799,172,0.266,0.761,30.1
1565,18,New York Mets,1566,18,NL,East,2007,88,804,177,0.275,0.775,30.7
1566,18,New York Mets,1567,18,NL,East,2006,97,834,200,0.264,0.78,30.2
1567,18,New York Mets,1568,18,NL,East,2005,83,722,175,0.258,0.738,28.8
1568,18,New York Mets,1569,18,NL,East,2004,71,684,185,0.249,0.726,29.8
1569,18,New York Mets,1570,18,NL,East,2003,66,642,124,0.247,0.688,29.3
1570,18,New York Mets,1571,18,NL,East,2002,75,690,160,0.256,0.717,30.6
1571,18,New York Mets,1572,18,NL,East,2001,82,642,147,0.249,0.71,30.4
1572,18,New York Mets,1573,18,NL,East,2000,94,807,198,0.263,0.776,30.4
1573,18,New York Mets,1574,18,NL,East,1999,97,853,181,0.279,0.797,30.1
1574,18,New York Mets,1575,18,NL,East,1998,88,706,136,0.259,0.724,28.9
1575,18,New York Mets,1576,18,NL,East,1997,88,777,153,0.262,0.737,27.3
1576,18,New York Mets,1577,18,NL,East,1996,71,746,147,0.27,0.737,27.2
1577,18,New York Mets,1578,18,NL,East,1995,69,657,125,0.267,0.73,27.4
1578,18,New York Mets,1579,18,NL,East,1994,55,506,117,0.25,0.709,27.8
1579,18,New York Mets,1580,18,NL,East,1993,59,672,158,0.248,0.696,29.4
1580,18,New York Mets,1581,18,NL,East,1992,72,599,93,0.235,0.652,30.0
1581,18,New York Mets,1582,18,NL,East,1991,77,640,117,0.244,0.682,29.1
1582,18,New York Mets,1583,18,NL,East,1990,91,775,172,0.256,0.731,27.5
1583,18,New York Mets,1584,18,NL,East,1989,87,683,147,0.246,0.696,27.5
1584,18,New York Mets,1585,18,NL,East,1988,100,703,152,0.256,0.721,27.8
1585,18,New York Mets,1586,18,NL,East,1987,92,823,192,0.268,0.773,28.0
1586,18,New York Mets,1587,18,NL,East,1986,108,783,148,0.263,0.74,28.0
1587,18,New York Mets,1588,18,NL,East,1985,98,695,134,0.257,0.708,28.1
1588,18,New York Mets,1589,18,NL,East,1984,90,652,107,0.257,0.689,27.2
1589,18,New York Mets,1590,18,NL,East,1983,68,575,112,0.241,0.644,27.7
1590,18,New York Mets,1591,18,NL,East,1982,65,609,97,0.247,0.655,28.7
1591,18,New York Mets,1592,18,NL,East,1981,41,348,57,0.248,0.665,28.3
1592,18,New York Mets,1593,18,NL,East,1980,67,611,61,0.257,0.664,27.4
1593,18,New York Mets,1594,18,NL,East,1979,63,593,74,0.25,0.664,27.6
1594,18,New York Mets,1595,18,NL,East,1978,66,607,86,0.245,0.666,27.1
1595,18,New York Mets,1596,18,NL,East,1977,64,587,88,0.244,0.658,27.0
1596,18,New York Mets,1597,18,NL,East,1976,86,615,102,0.246,0.671,28.6
1597,18,New York Mets,1598,18,NL,East,1975,82,646,101,0.256,0.681,28.6
1598,18,New York Mets,1599,18,NL,East,1974,71,572,96,0.235,0.641,27.8
1599,18,New York Mets,1600,18,NL,East,1973,82,608,85,0.246,0.653,27.9
1600,18,New York Mets,1601,18,NL,East,1972,83,528,105,0.225,0.639,27.3
1601,18,New York Mets,1602,18,NL,East,1971,83,588,98,0.249,0.669,26.6
1602,18,New York Mets,1603,18,NL,East,1970,83,695,120,0.249,0.703,26.5
1603,18,New York Mets,1604,18,NL,East,1969,100,632,109,0.242,0.662,25.9
1604,18,New York Mets,1605,18,NL,NL,1968,73,473,81,0.228,0.596,26.0
1605,18,New York Mets,1606,18,NL,NL,1967,61,498,83,0.238,0.613,25.8
1606,18,New York Mets,1607,18,NL,NL,1966,66,587,98,0.239,0.643,26.9
1607,18,New York Mets,1608,18,NL,NL,1965,50,495,107,0.221,0.604,26.5
1608,18,New York Mets,1609,18,NL,NL,1964,53,569,103,0.246,0.644,26.9
1609,18,New York Mets,1610,18,NL,NL,1963,51,501,96,0.219,0.6,27.5
1610,18,New York Mets,1611,18,NL,NL,1962,40,617,139,0.24,0.679,29.1
1611,19,New York Yankees,1612,19,AL,East,2018,100,851,267,0.249,0.781,27.2
1612,19,New York Yankees,1613,19,AL,East,2017,91,858,241,0.262,0.785,28.6
1613,19,New York Yankees,1614,19,AL,East,2016,84,680,183,0.252,0.72,30.1
1614,19,New York Yankees,1615,19,AL,East,2015,87,764,212,0.251,0.744,31.4
1615,19,New York Yankees,1616,19,AL,East,2014,84,633,147,0.245,0.687,32.8
1616,19,New York Yankees,1617,19,AL,East,2013,85,650,144,0.242,0.683,31.9
1617,19,New York Yankees,1618,19,AL,East,2012,95,804,245,0.265,0.79,32.9
1618,19,New York Yankees,1619,19,AL,East,2011,97,867,222,0.263,0.788,30.6
1619,19,New York Yankees,1620,19,AL,East,2010,95,859,201,0.267,0.786,30.3
1620,19,New York Yankees,1621,19,AL,East,2009,103,915,244,0.283,0.839,30.6
1621,19,New York Yankees,1622,19,AL,East,2008,89,789,180,0.271,0.769,31.4
1622,19,New York Yankees,1623,19,AL,East,2007,94,968,201,0.29,0.829,30.7
1623,19,New York Yankees,1624,19,AL,East,2006,97,930,210,0.285,0.824,30.9
1624,19,New York Yankees,1625,19,AL,East,2005,95,886,229,0.276,0.805,32.3
1625,19,New York Yankees,1626,19,AL,East,2004,101,897,242,0.268,0.811,32.2
1626,19,New York Yankees,1627,19,AL,East,2003,101,877,230,0.271,0.81,30.3
1627,19,New York Yankees,1628,19,AL,East,2002,103,897,223,0.275,0.809,29.9
1628,19,New York Yankees,1629,19,AL,East,2001,95,804,203,0.267,0.769,31.2
1629,19,New York Yankees,1630,19,AL,East,2000,87,871,205,0.277,0.804,31.3
1630,19,New York Yankees,1631,19,AL,East,1999,98,900,193,0.282,0.819,30.9
1631,19,New York Yankees,1632,19,AL,East,1998,114,965,207,0.288,0.825,30.4
1632,19,New York Yankees,1633,19,AL,East,1997,96,891,161,0.287,0.798,30.6
1633,19,New York Yankees,1634,19,AL,East,1996,92,871,162,0.288,0.796,30.1
1634,19,New York Yankees,1635,19,AL,East,1995,79,749,122,0.276,0.778,31.1
1635,19,New York Yankees,1636,19,AL,East,1994,70,670,139,0.29,0.836,30.5
1636,19,New York Yankees,1637,19,AL,East,1993,88,821,178,0.279,0.789,29.7
1637,19,New York Yankees,1638,19,AL,East,1992,76,733,163,0.261,0.733,28.2
1638,19,New York Yankees,1639,19,AL,East,1991,71,674,147,0.256,0.704,27.7
1639,19,New York Yankees,1640,19,AL,East,1990,67,603,147,0.241,0.667,28.2
1640,19,New York Yankees,1641,19,AL,East,1989,74,698,130,0.269,0.722,28.6
1641,19,New York Yankees,1642,19,AL,East,1988,85,772,148,0.263,0.728,30.5
1642,19,New York Yankees,1643,19,AL,East,1987,89,788,196,0.262,0.754,29.8
1643,19,New York Yankees,1644,19,AL,East,1986,90,797,188,0.271,0.778,29.2
1644,19,New York Yankees,1645,19,AL,East,1985,97,839,176,0.267,0.769,28.8
1645,19,New York Yankees,1646,19,AL,East,1984,87,758,130,0.276,0.743,29.6
1646,19,New York Yankees,1647,19,AL,East,1983,91,770,153,0.273,0.753,30.7
1647,19,New York Yankees,1648,19,AL,East,1982,79,709,161,0.256,0.726,30.3
1648,19,New York Yankees,1649,19,AL,East,1981,59,421,100,0.252,0.717,30.8
1649,19,New York Yankees,1650,19,AL,East,1980,103,820,189,0.267,0.768,29.9
1650,19,New York Yankees,1651,19,AL,East,1979,89,734,150,0.266,0.733,30.2
1651,19,New York Yankees,1652,19,AL,East,1978,100,735,125,0.267,0.718,29.8
1652,19,New York Yankees,1653,19,AL,East,1977,100,831,184,0.281,0.788,29.1
1653,19,New York Yankees,1654,19,AL,East,1976,97,730,120,0.269,0.716,28.2
1654,19,New York Yankees,1655,19,AL,East,1975,83,681,110,0.264,0.707,28.5
1655,19,New York Yankees,1656,19,AL,East,1974,89,671,101,0.263,0.692,27.7
1656,19,New York Yankees,1657,19,AL,East,1973,80,641,131,0.261,0.7,30.0
1657,19,New York Yankees,1658,19,AL,East,1972,79,557,103,0.249,0.674,28.7
1658,19,New York Yankees,1659,19,AL,East,1971,82,648,97,0.254,0.688,28.3
1659,19,New York Yankees,1660,19,AL,East,1970,93,680,111,0.251,0.689,27.0
1660,19,New York Yankees,1661,19,AL,East,1969,80,562,94,0.235,0.652,26.8
1661,19,New York Yankees,1662,19,AL,AL,1968,83,536,109,0.214,0.609,28.0
1662,19,New York Yankees,1663,19,AL,AL,1967,72,522,100,0.225,0.613,28.0
1663,19,New York Yankees,1664,19,AL,AL,1966,70,611,162,0.235,0.674,28.4
1664,19,New York Yankees,1665,19,AL,AL,1965,77,611,149,0.235,0.663,28.3
1665,19,New York Yankees,1666,19,AL,AL,1964,99,730,162,0.253,0.704,28.2
1666,19,New York Yankees,1667,19,AL,AL,1963,104,714,188,0.252,0.711,28.0
1667,19,New York Yankees,1668,19,AL,AL,1962,96,817,199,0.267,0.762,28.2
1668,19,New York Yankees,1669,19,AL,AL,1961,109,827,240,0.263,0.771,28.4
1669,19,New York Yankees,1670,19,AL,AL,1960,97,746,193,0.26,0.755,28.2
1670,19,New York Yankees,1671,19,AL,AL,1959,79,687,153,0.26,0.721,28.4
1671,19,New York Yankees,1672,19,AL,AL,1958,92,759,164,0.268,0.751,28.0
1672,19,New York Yankees,1673,19,AL,AL,1957,98,723,145,0.268,0.747,28.4
1673,19,New York Yankees,1674,19,AL,AL,1956,97,857,190,0.27,0.781,28.1
1674,19,New York Yankees,1675,19,AL,AL,1955,96,762,175,0.26,0.758,28.0
1675,19,New York Yankees,1676,19,AL,AL,1954,103,805,133,0.268,0.756,28.5
1676,19,New York Yankees,1677,19,AL,AL,1953,99,801,139,0.273,0.776,28.4
1677,19,New York Yankees,1678,19,AL,AL,1952,95,727,129,0.267,0.744,27.8
1678,19,New York Yankees,1679,19,AL,AL,1951,98,798,140,0.269,0.757,28.6
1679,19,New York Yankees,1680,19,AL,AL,1950,98,914,159,0.282,0.807,29.2
1680,19,New York Yankees,1681,19,AL,AL,1949,97,829,115,0.269,0.762,28.5
1681,19,New York Yankees,1682,19,AL,AL,1948,94,857,139,0.278,0.788,29.7
1682,19,New York Yankees,1683,19,AL,AL,1947,97,794,115,0.271,0.756,30.0
1683,19,New York Yankees,1684,19,AL,AL,1946,87,684,136,0.248,0.721,30.1
1684,19,New York Yankees,1685,19,AL,AL,1945,81,676,93,0.259,0.716,30.2
1685,19,New York Yankees,1686,19,AL,AL,1944,83,674,96,0.264,0.72,29.2
1686,19,New York Yankees,1687,19,AL,AL,1943,98,669,100,0.256,0.713,28.3
1687,19,New York Yankees,1688,19,AL,AL,1942,103,801,108,0.269,0.74,28.3
1688,19,New York Yankees,1689,19,AL,AL,1941,101,830,151,0.269,0.765,27.4
1689,19,New York Yankees,1690,19,AL,AL,1940,88,817,155,0.259,0.762,28.1
1690,19,New York Yankees,1691,19,AL,AL,1939,106,967,166,0.287,0.825,27.7
1691,19,New York Yankees,1692,19,AL,AL,1938,99,966,174,0.274,0.812,28.3
1692,19,New York Yankees,1693,19,AL,AL,1937,102,979,174,0.283,0.825,28.6
1693,19,New York Yankees,1694,19,AL,AL,1936,102,1065,182,0.3,0.864,28.1
1694,19,New York Yankees,1695,19,AL,AL,1935,89,818,104,0.28,0.774,28.4
1695,19,New York Yankees,1696,19,AL,AL,1934,94,842,135,0.278,0.782,28.3
1696,19,New York Yankees,1697,19,AL,AL,1933,91,927,144,0.283,0.809,28.9
1697,19,New York Yankees,1698,19,AL,AL,1932,107,1002,160,0.286,0.83,28.4
1698,19,New York Yankees,1699,19,AL,AL,1931,94,1067,155,0.297,0.84,27.9
1699,19,New York Yankees,1700,19,AL,AL,1930,86,1062,152,0.309,0.872,27.1
1700,19,New York Yankees,1701,19,AL,AL,1929,88,899,142,0.295,0.814,27.4
1701,19,New York Yankees,1702,19,AL,AL,1928,101,894,133,0.296,0.816,28.1
1702,19,New York Yankees,1703,19,AL,AL,1927,110,975,158,0.307,0.872,27.8
1703,19,New York Yankees,1704,19,AL,AL,1926,91,847,121,0.289,0.806,27.1
1704,19,New York Yankees,1705,19,AL,AL,1925,69,706,110,0.275,0.746,28.2
